fecha_transaccion,id_sim,fecha_activacion,tipo_transaccion,id_vendedor,precio_de_venta,bodega,id_company,costo_venta
2023-03-03,8163.0,2022-09-02,alta,-555.0,100.0,4.0,1.0,100.0
2023-05-07,2148.0,2022-08-06,recarga,7.0,5000.0,5.0,1.0,30.0
2023-05-11,7879.0,2023-01-17,alta,43.0,50.0,4.0,1.0,100.0
1900-09-24,3040.0,2022-08-16,Transaccion Nula,4.0,-666.0,4.0,-888.0,30.0
2023-05-17,6394.0,2022-08-12,recarga,43.0,50.0,2.0,-888.0,100.0
2023-04-02,4667.0,2023-01-07,alta,37.0,5000.0,1.0,1.0,500.0
2023-02-17,3453.0,2022-11-30,recarga,-555.0,-666.0,2.0,1.0,230.0
2023-02-10,3212.0,2023-02-10,alta,23.0,50.0,1.0,1.0,30.0
2023-04-02,3326.0,1900-09-24,Transaccion Nula,27.0,100.0,3.0,1.0,230.0
2023-01-12,3621.0,2023-01-12,alta,8.0,500.0,1.0,-888.0,30.0
2023-02-25,1472.0,2023-02-25,alta,15.0,200.0,3.0,1.0,230.0
2023-05-17,9159.0,2023-05-06,alta,18.0,50.0,1.0,1.0,500.0
2023-02-19,7587.0,2023-01-04,alta,2.0,200.0,-777.0,1.0,230.0
2023-05-01,9065.0,2023-01-06,alta,45.0,50.0,1.0,1.0,-999.0
2023-01-07,8846.0,2023-01-07,recarga,44.0,100.0,1.0,1.0,230.0
2023-03-31,6535.0,2023-02-20,alta,3.0,200.0,2.0,1.0,-999.0
2023-04-09,-222.0,2023-02-10,recarga,34.0,200.0,2.0,1.0,30.0
2023-04-26,2133.0,1900-09-24,recarga,23.0,200.0,4.0,-888.0,30.0
2023-02-01,8034.0,2023-01-12,alta,37.0,100.0,3.0,1.0,230.0
2023-03-28,7096.0,2022-10-25,Transaccion Nula,26.0,5000.0,3.0,-888.0,100.0
2023-01-20,8243.0,2023-01-20,recarga,19.0,5000.0,2.0,1.0,30.0
1900-09-24,8297.0,2023-03-03,Transaccion Nula,32.0,5000.0,5.0,1.0,200.0
2023-03-14,1946.0,2023-02-21,recarga,30.0,-666.0,5.0,1.0,-999.0
2023-01-27,-222.0,2022-08-02,recarga,1.0,100.0,1.0,1.0,230.0
2023-04-28,7121.0,2023-03-09,alta,-555.0,-666.0,2.0,1.0,500.0
2023-03-08,9382.0,2023-03-08,recarga,38.0,100.0,1.0,1.0,-999.0
2023-03-19,5495.0,2022-10-27,recarga,9.0,500.0,-777.0,1.0,-999.0
2023-02-19,1735.0,2023-01-12,alta,9.0,200.0,2.0,1.0,230.0
2023-05-13,5006.0,2022-08-20,alta,16.0,200.0,5.0,1.0,500.0
2023-03-22,9675.0,2022-11-19,recarga,41.0,100.0,4.0,1.0,230.0
2023-03-21,8250.0,2022-10-07,alta,-555.0,100.0,5.0,1.0,30.0
2023-05-30,7066.0,2022-09-21,alta,39.0,500.0,1.0,1.0,200.0
2023-02-01,9558.0,2022-12-04,recarga,13.0,5000.0,1.0,1.0,200.0
1900-09-24,7922.0,2022-08-22,recarga,41.0,-666.0,1.0,1.0,500.0
2023-03-01,-222.0,2022-10-05,recarga,43.0,200.0,2.0,1.0,100.0
2023-05-16,2840.0,2022-10-17,alta,46.0,200.0,2.0,1.0,230.0
2023-03-08,7967.0,2023-01-31,Transaccion Nula,37.0,200.0,3.0,1.0,500.0
2023-05-11,9158.0,2023-03-22,alta,-555.0,-666.0,4.0,1.0,230.0
2023-03-19,3321.0,2022-08-16,recarga,-555.0,500.0,3.0,1.0,30.0
2023-04-27,9901.0,2022-11-12,recarga,38.0,200.0,5.0,1.0,500.0
2023-05-06,2036.0,2022-11-05,alta,25.0,50.0,3.0,1.0,230.0
2023-01-29,5837.0,2022-11-17,recarga,14.0,100.0,2.0,1.0,30.0
2023-02-11,5622.0,2022-08-25,alta,48.0,50.0,2.0,1.0,200.0
2023-05-06,6523.0,2023-01-31,alta,5.0,-666.0,3.0,1.0,200.0
1900-09-24,4765.0,2023-04-12,alta,40.0,200.0,5.0,-888.0,200.0
2023-03-10,3862.0,2023-01-06,recarga,46.0,500.0,-777.0,1.0,230.0
2023-04-12,4175.0,2023-02-28,alta,32.0,50.0,2.0,-888.0,100.0
2023-02-26,7029.0,2022-09-03,alta,36.0,5000.0,3.0,1.0,100.0
1900-09-24,-222.0,2022-12-10,alta,7.0,500.0,3.0,1.0,100.0
2023-05-24,1844.0,2023-03-10,Transaccion Nula,31.0,5000.0,4.0,1.0,230.0
2023-01-13,6768.0,2022-11-22,alta,29.0,200.0,2.0,1.0,100.0
1900-09-24,7930.0,2022-09-25,recarga,22.0,50.0,-777.0,1.0,100.0
2023-05-15,5248.0,2023-05-15,recarga,-555.0,200.0,2.0,1.0,30.0
2023-05-28,2327.0,2022-10-29,alta,49.0,50.0,5.0,1.0,-999.0
2023-03-18,7849.0,2023-03-18,recarga,43.0,5000.0,3.0,1.0,30.0
2023-03-19,3767.0,2023-01-31,recarga,17.0,50.0,5.0,1.0,100.0
2023-03-12,1246.0,2022-12-01,recarga,48.0,50.0,-777.0,-888.0,500.0
2023-04-22,-222.0,2022-08-15,alta,16.0,5000.0,-777.0,1.0,230.0
2023-05-14,4056.0,2022-09-04,alta,-555.0,-666.0,4.0,1.0,100.0
2023-01-12,6912.0,2023-01-12,recarga,36.0,500.0,2.0,1.0,200.0
2023-04-18,7718.0,2022-08-23,alta,27.0,500.0,1.0,-888.0,30.0
2023-02-25,1336.0,2023-02-11,alta,1.0,50.0,4.0,1.0,230.0
2023-01-18,7844.0,2022-08-26,alta,48.0,50.0,-777.0,1.0,230.0
2023-03-31,8082.0,2022-09-27,alta,14.0,500.0,1.0,1.0,30.0
2023-03-22,7031.0,2022-08-17,Transaccion Nula,49.0,-666.0,3.0,1.0,500.0
2023-01-01,2584.0,2023-01-01,recarga,11.0,500.0,1.0,-888.0,230.0
2023-01-24,4699.0,2023-01-24,alta,2.0,200.0,2.0,1.0,230.0
2023-01-05,-222.0,2023-01-05,recarga,28.0,100.0,3.0,1.0,230.0
2023-03-18,7447.0,2022-08-04,Transaccion Nula,41.0,-666.0,1.0,-888.0,230.0
2023-05-26,4812.0,2023-01-13,Transaccion Nula,34.0,-666.0,1.0,1.0,230.0
2023-02-16,7709.0,2022-11-01,alta,45.0,100.0,5.0,1.0,200.0
2023-02-01,-222.0,2023-02-01,Transaccion Nula,-555.0,-666.0,1.0,1.0,30.0
2023-05-13,5559.0,2022-08-31,alta,28.0,200.0,1.0,1.0,30.0
2023-01-19,5609.0,2023-01-19,recarga,3.0,-666.0,2.0,1.0,230.0
2023-02-10,1432.0,2022-12-13,alta,40.0,100.0,2.0,1.0,500.0
2023-02-17,2438.0,2022-08-26,recarga,33.0,500.0,3.0,1.0,500.0
2023-01-18,6335.0,2022-10-07,recarga,-555.0,500.0,2.0,1.0,-999.0
2023-03-08,-222.0,2022-09-26,recarga,-555.0,50.0,4.0,1.0,100.0
2023-04-20,-222.0,2023-04-20,recarga,35.0,200.0,1.0,1.0,30.0
2023-04-06,8749.0,2022-10-08,recarga,30.0,50.0,5.0,1.0,200.0
2023-03-07,5307.0,1900-09-24,recarga,47.0,500.0,3.0,1.0,230.0
2023-03-17,9519.0,2022-09-18,recarga,1.0,5000.0,3.0,1.0,200.0
2023-02-26,1380.0,2023-02-26,recarga,32.0,100.0,3.0,1.0,30.0
2023-02-21,-222.0,2022-10-11,alta,41.0,100.0,5.0,1.0,30.0
1900-09-24,7644.0,2022-10-27,recarga,10.0,100.0,-777.0,1.0,230.0
2023-05-11,7871.0,2023-02-23,recarga,46.0,100.0,3.0,1.0,200.0
2023-01-04,1162.0,2022-12-21,alta,36.0,-666.0,2.0,1.0,500.0
2023-04-11,6625.0,2023-03-09,alta,11.0,500.0,4.0,1.0,200.0
2023-04-13,6897.0,2023-02-15,alta,22.0,500.0,3.0,1.0,200.0
2023-02-18,5153.0,2022-11-02,alta,35.0,5000.0,4.0,1.0,30.0
2023-03-11,5770.0,2023-03-11,recarga,29.0,5000.0,4.0,1.0,100.0
2023-01-04,1940.0,2023-01-04,recarga,25.0,200.0,5.0,1.0,30.0
2023-05-19,8141.0,2022-11-18,alta,21.0,200.0,3.0,1.0,200.0
2023-05-08,-222.0,1900-09-24,alta,39.0,5000.0,2.0,1.0,500.0
2023-05-20,6104.0,2023-04-04,recarga,38.0,200.0,1.0,1.0,30.0
2023-04-11,5575.0,2022-09-13,recarga,23.0,500.0,4.0,1.0,200.0
2023-01-13,6241.0,2022-11-28,alta,40.0,500.0,3.0,1.0,200.0
2023-03-25,6827.0,2022-12-04,recarga,21.0,5000.0,1.0,1.0,230.0
2023-02-08,4262.0,2023-02-08,alta,13.0,200.0,4.0,1.0,500.0
2023-03-14,1913.0,1900-09-24,recarga,46.0,500.0,2.0,-888.0,-999.0
2023-03-19,5417.0,2022-11-03,alta,12.0,50.0,1.0,1.0,500.0
2023-03-06,3910.0,2023-02-17,recarga,30.0,5000.0,3.0,1.0,230.0
2023-05-19,2181.0,2022-09-04,recarga,25.0,100.0,2.0,1.0,-999.0
2023-04-17,4590.0,2023-04-17,alta,17.0,200.0,2.0,-888.0,500.0
2023-04-30,-222.0,2023-01-16,recarga,1.0,-666.0,-777.0,1.0,30.0
1900-09-24,9737.0,2023-03-31,recarga,47.0,100.0,3.0,1.0,100.0
2023-05-04,7447.0,2023-03-20,recarga,48.0,50.0,3.0,1.0,30.0
2023-02-24,4469.0,2022-11-19,recarga,7.0,5000.0,2.0,1.0,30.0
2023-05-04,1072.0,2023-03-03,recarga,22.0,5000.0,3.0,1.0,500.0
2023-02-24,6503.0,2023-02-24,alta,27.0,5000.0,5.0,-888.0,200.0
2023-03-02,-222.0,2022-08-23,recarga,47.0,200.0,1.0,1.0,500.0
2023-01-04,8277.0,2023-01-04,alta,-555.0,200.0,2.0,1.0,500.0
2023-05-27,2983.0,2022-10-26,recarga,2.0,500.0,4.0,1.0,200.0
2023-05-31,7164.0,2022-09-06,alta,43.0,-666.0,2.0,1.0,500.0
2023-01-23,4777.0,2022-12-31,recarga,33.0,500.0,2.0,1.0,230.0
2023-05-20,5295.0,2022-11-16,alta,14.0,200.0,4.0,1.0,100.0
2023-03-30,8466.0,2023-03-30,recarga,15.0,500.0,-777.0,1.0,500.0
2023-05-04,9058.0,2023-01-02,recarga,33.0,500.0,1.0,1.0,30.0
2023-05-29,6080.0,2023-02-10,alta,14.0,200.0,3.0,1.0,500.0
2023-02-15,5997.0,2023-02-15,recarga,18.0,50.0,5.0,1.0,30.0
2023-04-06,5215.0,2022-11-06,recarga,29.0,100.0,2.0,-888.0,30.0
2023-03-13,7516.0,2023-03-13,recarga,41.0,200.0,4.0,1.0,500.0
2023-01-27,9750.0,1900-09-24,alta,3.0,100.0,1.0,1.0,230.0
2023-01-23,1338.0,2023-01-23,alta,29.0,200.0,5.0,1.0,500.0
2023-01-02,5667.0,2023-01-02,alta,34.0,5000.0,5.0,-888.0,200.0
2023-04-06,5255.0,1900-09-24,alta,43.0,200.0,3.0,1.0,100.0
2023-04-26,-222.0,2023-03-10,alta,9.0,500.0,3.0,-888.0,30.0
2023-05-08,8016.0,2022-11-25,alta,-555.0,100.0,5.0,1.0,500.0
2023-04-29,9115.0,2022-10-25,recarga,10.0,500.0,-777.0,1.0,30.0
2023-01-16,8797.0,2023-01-16,recarga,13.0,100.0,3.0,-888.0,-999.0
2023-01-05,6619.0,2023-01-05,recarga,7.0,500.0,3.0,1.0,100.0
2023-01-25,5817.0,2023-01-25,alta,16.0,500.0,-777.0,1.0,500.0
2023-03-14,5996.0,2023-02-01,recarga,17.0,-666.0,3.0,-888.0,100.0
1900-09-24,9924.0,2022-11-01,alta,24.0,200.0,1.0,1.0,230.0
2023-05-09,2400.0,2022-11-23,recarga,11.0,200.0,1.0,1.0,500.0
2023-03-11,9710.0,1900-09-24,recarga,11.0,5000.0,-777.0,1.0,30.0
2023-04-06,9614.0,2023-03-16,recarga,29.0,100.0,4.0,1.0,100.0
2023-03-29,-222.0,1900-09-24,alta,37.0,-666.0,4.0,1.0,200.0
2023-03-16,2625.0,2022-08-06,recarga,48.0,200.0,-777.0,1.0,230.0
2023-05-27,9660.0,2023-05-11,alta,12.0,50.0,2.0,1.0,30.0
2023-02-17,1115.0,2023-02-17,alta,41.0,500.0,2.0,1.0,500.0
2023-05-10,2999.0,2023-04-18,recarga,2.0,50.0,-777.0,1.0,30.0
2023-01-28,6609.0,2022-12-19,recarga,25.0,500.0,3.0,1.0,-999.0
2023-05-16,1854.0,2023-01-11,recarga,40.0,200.0,-777.0,1.0,230.0
2023-03-06,1213.0,2023-01-06,recarga,7.0,5000.0,3.0,1.0,100.0
1900-09-24,2832.0,2022-08-19,alta,29.0,-666.0,5.0,1.0,30.0
2023-05-01,9524.0,1900-09-24,recarga,15.0,50.0,2.0,-888.0,100.0
2023-03-05,4959.0,2022-08-22,alta,-555.0,200.0,5.0,-888.0,-999.0
2023-02-04,4979.0,2023-02-04,alta,9.0,500.0,-777.0,1.0,230.0
2023-04-02,-222.0,2022-11-16,alta,16.0,500.0,5.0,1.0,500.0
2023-04-11,8005.0,2022-11-15,alta,16.0,500.0,2.0,1.0,200.0
2023-03-19,9101.0,2022-11-28,recarga,24.0,100.0,1.0,1.0,200.0
1900-09-24,-222.0,2022-10-31,recarga,25.0,5000.0,2.0,1.0,200.0
2023-05-23,9867.0,2022-09-02,alta,42.0,500.0,4.0,1.0,-999.0
2023-04-14,9559.0,2022-12-12,recarga,35.0,5000.0,5.0,1.0,30.0
2023-04-15,9359.0,2022-10-21,alta,5.0,50.0,3.0,1.0,100.0
2023-01-26,4377.0,2022-10-15,alta,44.0,5000.0,2.0,1.0,100.0
2023-01-03,6561.0,2022-10-31,recarga,44.0,5000.0,5.0,1.0,100.0
2023-03-30,4992.0,2023-03-30,recarga,25.0,50.0,2.0,1.0,230.0
2023-05-23,4535.0,2023-04-16,recarga,-555.0,500.0,5.0,1.0,230.0
2023-01-08,6776.0,2023-01-08,alta,42.0,50.0,3.0,1.0,230.0
1900-09-24,3112.0,2022-09-23,recarga,10.0,5000.0,1.0,1.0,230.0
2023-03-09,1711.0,2023-03-09,Transaccion Nula,29.0,100.0,2.0,1.0,30.0
2023-01-06,5653.0,2022-09-09,alta,26.0,200.0,2.0,1.0,500.0
2023-02-03,-222.0,2023-02-03,Transaccion Nula,44.0,500.0,-777.0,1.0,200.0
2023-04-16,7948.0,2023-04-16,alta,-555.0,100.0,-777.0,-888.0,200.0
2023-03-17,4198.0,2023-02-15,alta,16.0,100.0,5.0,1.0,30.0
2023-02-19,1176.0,2023-02-19,recarga,24.0,-666.0,3.0,1.0,230.0
2023-05-06,-222.0,2023-03-18,recarga,1.0,5000.0,5.0,1.0,500.0
2023-01-16,5229.0,2023-01-16,recarga,38.0,5000.0,3.0,-888.0,100.0
2023-04-21,6737.0,2023-01-21,alta,12.0,500.0,5.0,1.0,30.0
1900-09-24,2791.0,2022-08-15,recarga,24.0,200.0,2.0,1.0,200.0
2023-02-09,2912.0,2022-12-10,alta,46.0,200.0,5.0,1.0,100.0
2023-02-27,1835.0,1900-09-24,Transaccion Nula,7.0,50.0,-777.0,1.0,100.0
2023-02-26,3697.0,2022-10-02,recarga,45.0,5000.0,2.0,1.0,30.0
2023-02-10,7558.0,2022-10-16,Transaccion Nula,11.0,200.0,2.0,-888.0,230.0
2023-05-30,5658.0,2023-04-12,alta,23.0,5000.0,2.0,1.0,100.0
2023-05-04,6553.0,2022-10-01,alta,5.0,-666.0,-777.0,1.0,30.0
1900-09-24,4363.0,2023-03-29,recarga,35.0,500.0,5.0,1.0,230.0
2023-01-22,8412.0,2023-01-22,alta,25.0,100.0,1.0,1.0,-999.0
2023-02-09,9317.0,2022-08-02,alta,9.0,-666.0,3.0,1.0,200.0
2023-05-26,2047.0,2023-04-10,recarga,32.0,50.0,3.0,1.0,30.0
2023-02-12,9295.0,2022-08-26,recarga,44.0,-666.0,5.0,1.0,200.0
2023-02-07,7929.0,2023-02-07,recarga,10.0,50.0,1.0,1.0,500.0
2023-03-16,6313.0,2022-08-01,Transaccion Nula,50.0,5000.0,4.0,1.0,200.0
2023-03-09,-222.0,1900-09-24,alta,-555.0,50.0,1.0,1.0,230.0
2023-05-22,8425.0,2022-09-06,alta,31.0,100.0,5.0,1.0,30.0
2023-01-16,8271.0,2022-09-16,recarga,20.0,5000.0,3.0,1.0,500.0
2023-04-22,6737.0,2023-04-16,recarga,45.0,100.0,3.0,1.0,100.0
2023-04-17,8863.0,2022-09-04,alta,3.0,200.0,1.0,1.0,100.0
2023-04-01,4582.0,2023-02-07,recarga,22.0,100.0,4.0,1.0,200.0
1900-09-24,6375.0,2023-02-20,alta,30.0,5000.0,2.0,1.0,500.0
2023-01-24,5439.0,2023-01-24,alta,-555.0,200.0,3.0,1.0,100.0
2023-01-02,9622.0,2022-08-06,Transaccion Nula,42.0,500.0,1.0,1.0,500.0
2023-05-29,4139.0,2022-09-02,Transaccion Nula,8.0,-666.0,3.0,1.0,200.0
2023-01-28,-222.0,2023-01-28,alta,26.0,500.0,5.0,1.0,230.0
2023-02-07,9126.0,2023-02-07,Transaccion Nula,9.0,50.0,4.0,1.0,500.0
2023-04-30,7232.0,2022-10-20,alta,47.0,200.0,3.0,1.0,230.0
2023-01-29,8611.0,1900-09-24,alta,31.0,500.0,1.0,1.0,-999.0
2023-02-28,8260.0,2023-02-28,recarga,43.0,-666.0,3.0,-888.0,30.0
2023-02-15,5222.0,2022-08-18,Transaccion Nula,4.0,5000.0,3.0,-888.0,100.0
2023-02-06,4070.0,2022-08-01,alta,36.0,200.0,-777.0,1.0,230.0
2023-05-16,7619.0,2023-03-05,alta,24.0,-666.0,2.0,1.0,200.0
2023-01-14,7047.0,1900-09-24,alta,-555.0,50.0,3.0,1.0,200.0
2023-01-05,1431.0,1900-09-24,recarga,32.0,50.0,2.0,1.0,200.0
2023-03-28,4547.0,1900-09-24,alta,4.0,500.0,1.0,1.0,230.0
2023-05-10,6767.0,2023-03-18,alta,39.0,-666.0,1.0,1.0,100.0
2023-03-01,8543.0,2022-09-28,alta,8.0,100.0,3.0,1.0,500.0
2023-01-24,7246.0,2022-12-02,alta,47.0,50.0,1.0,1.0,230.0
2023-04-21,6776.0,2023-03-12,recarga,44.0,100.0,1.0,1.0,-999.0
2023-05-07,-222.0,1900-09-24,recarga,39.0,200.0,2.0,1.0,-999.0
2023-04-04,8253.0,2023-01-23,Transaccion Nula,16.0,50.0,3.0,1.0,30.0
2023-04-30,7230.0,2022-12-02,alta,44.0,100.0,4.0,1.0,500.0
2023-02-25,2972.0,2023-02-17,alta,35.0,5000.0,5.0,1.0,-999.0
2023-03-11,9666.0,2022-11-04,alta,-555.0,50.0,-777.0,1.0,230.0
1900-09-24,9925.0,2023-03-13,alta,28.0,200.0,5.0,1.0,30.0
1900-09-24,9450.0,2023-01-23,Transaccion Nula,27.0,500.0,1.0,1.0,200.0
2023-01-16,3844.0,2023-01-16,recarga,5.0,-666.0,3.0,1.0,500.0
2023-02-07,4675.0,2023-02-07,recarga,6.0,200.0,4.0,1.0,100.0
2023-03-23,7562.0,2023-03-23,Transaccion Nula,44.0,-666.0,3.0,-888.0,100.0
2023-05-11,7865.0,2022-09-05,Transaccion Nula,26.0,200.0,-777.0,1.0,30.0
1900-09-24,9456.0,2023-03-15,alta,23.0,100.0,5.0,1.0,100.0
2023-04-19,6215.0,2022-09-23,recarga,25.0,200.0,-777.0,-888.0,100.0
1900-09-24,3640.0,2023-01-13,recarga,12.0,200.0,4.0,1.0,200.0
2023-05-07,9983.0,2023-01-09,alta,10.0,100.0,3.0,1.0,100.0
2023-03-13,4205.0,2023-03-12,Transaccion Nula,32.0,100.0,5.0,1.0,30.0
2023-05-16,4106.0,2022-10-07,recarga,38.0,100.0,2.0,1.0,30.0
2023-03-16,9002.0,2023-03-16,alta,11.0,50.0,2.0,1.0,-999.0
2023-01-17,3939.0,2022-11-15,alta,42.0,100.0,1.0,1.0,30.0
2023-04-08,2981.0,2023-04-08,alta,2.0,500.0,-777.0,1.0,200.0
2023-04-24,7807.0,2022-12-16,Transaccion Nula,-555.0,500.0,-777.0,1.0,200.0
2023-01-19,8815.0,2022-10-05,recarga,20.0,50.0,1.0,1.0,230.0
2023-05-12,8790.0,1900-09-24,recarga,-555.0,200.0,-777.0,1.0,200.0
2023-05-05,5151.0,1900-09-24,recarga,41.0,50.0,4.0,1.0,230.0
1900-09-24,4919.0,2023-01-27,recarga,46.0,50.0,2.0,1.0,230.0
2023-05-26,4437.0,2023-03-21,alta,5.0,200.0,-777.0,1.0,30.0
2023-05-14,7071.0,2022-10-13,alta,24.0,100.0,3.0,1.0,200.0
2023-03-06,5227.0,2023-03-06,alta,18.0,100.0,3.0,1.0,500.0
1900-09-24,4460.0,2023-03-22,recarga,4.0,200.0,5.0,1.0,-999.0
2023-04-30,1486.0,2023-03-19,recarga,15.0,500.0,3.0,1.0,200.0
2023-01-25,9928.0,2023-01-25,recarga,25.0,100.0,5.0,1.0,100.0
2023-03-15,9887.0,1900-09-24,alta,33.0,5000.0,2.0,1.0,30.0
2023-02-16,6022.0,2023-02-16,alta,21.0,200.0,4.0,1.0,-999.0
2023-01-24,2809.0,2022-08-13,recarga,24.0,100.0,2.0,1.0,200.0
1900-09-24,4839.0,2023-01-26,Transaccion Nula,40.0,200.0,4.0,1.0,-999.0
2023-01-25,-222.0,2023-01-25,recarga,-555.0,-666.0,-777.0,1.0,30.0
2023-02-18,5186.0,2022-10-15,alta,19.0,200.0,2.0,1.0,200.0
2023-02-25,4952.0,2023-02-25,alta,47.0,200.0,-777.0,1.0,230.0
2023-05-18,3206.0,1900-09-24,alta,19.0,-666.0,1.0,1.0,100.0
1900-09-24,8919.0,2022-12-27,recarga,23.0,5000.0,1.0,1.0,500.0
1900-09-24,5715.0,2022-12-20,recarga,-555.0,50.0,5.0,-888.0,500.0
2023-03-06,5486.0,2023-01-22,Transaccion Nula,22.0,200.0,3.0,1.0,230.0
2023-05-05,-222.0,2022-09-24,recarga,33.0,-666.0,1.0,1.0,500.0
2023-01-03,3410.0,2022-10-27,recarga,48.0,5000.0,5.0,1.0,30.0
2023-02-18,1378.0,2023-01-07,alta,25.0,500.0,5.0,1.0,200.0
1900-09-24,8262.0,1900-09-24,recarga,41.0,-666.0,4.0,1.0,30.0
1900-09-24,8746.0,2023-05-07,recarga,12.0,100.0,4.0,-888.0,100.0
2023-05-27,7748.0,2022-10-02,alta,22.0,5000.0,3.0,1.0,30.0
2023-04-29,3508.0,2023-04-29,recarga,26.0,200.0,4.0,-888.0,500.0
2023-04-23,9726.0,2023-03-14,recarga,47.0,50.0,5.0,1.0,200.0
2023-04-13,-222.0,2022-09-15,recarga,21.0,200.0,4.0,1.0,230.0
1900-09-24,3699.0,1900-09-24,alta,39.0,5000.0,1.0,1.0,230.0
2023-03-29,8645.0,2023-01-06,alta,44.0,5000.0,2.0,1.0,500.0
2023-02-20,6634.0,1900-09-24,alta,43.0,50.0,1.0,1.0,30.0
2023-02-16,3437.0,2022-08-25,alta,3.0,5000.0,3.0,1.0,-999.0
2023-03-11,8129.0,2022-10-07,alta,44.0,500.0,3.0,1.0,-999.0
2023-05-24,2453.0,2023-01-27,alta,-555.0,500.0,5.0,1.0,-999.0
2023-05-15,8765.0,2023-05-08,alta,30.0,200.0,3.0,1.0,500.0
2023-03-11,9176.0,2022-11-02,recarga,17.0,200.0,2.0,1.0,200.0
2023-04-18,6214.0,2023-02-24,alta,44.0,50.0,-777.0,1.0,200.0
1900-09-24,6102.0,2023-02-10,alta,37.0,100.0,5.0,1.0,30.0
2023-05-24,4214.0,2023-04-28,recarga,48.0,100.0,1.0,1.0,-999.0
2023-03-28,1961.0,2023-02-18,recarga,36.0,200.0,2.0,1.0,230.0
1900-09-24,4688.0,2022-11-08,alta,6.0,500.0,4.0,1.0,100.0
2023-01-05,2025.0,2022-09-27,recarga,11.0,100.0,3.0,1.0,500.0
2023-03-13,2433.0,2023-03-13,recarga,13.0,100.0,1.0,1.0,30.0
2023-01-29,5157.0,2023-01-05,alta,5.0,500.0,1.0,1.0,500.0
2023-02-03,4630.0,2022-11-09,recarga,35.0,5000.0,1.0,-888.0,230.0
2023-03-29,8671.0,2022-08-22,alta,43.0,-666.0,3.0,1.0,230.0
2023-04-27,1771.0,2023-01-05,recarga,50.0,-666.0,4.0,1.0,500.0
2023-04-11,1028.0,2023-01-08,recarga,32.0,5000.0,1.0,1.0,230.0
2023-02-03,5953.0,2023-02-03,recarga,48.0,200.0,-777.0,1.0,100.0
2023-04-15,6388.0,2022-12-09,recarga,11.0,100.0,2.0,1.0,230.0
2023-01-25,9185.0,2022-08-02,recarga,5.0,5000.0,2.0,1.0,100.0
1900-09-24,8473.0,2023-03-16,alta,-555.0,500.0,5.0,1.0,500.0
2023-02-16,2253.0,2022-11-03,recarga,48.0,5000.0,5.0,1.0,30.0
2023-01-25,8388.0,2022-09-20,recarga,22.0,-666.0,4.0,1.0,30.0
2023-03-13,8551.0,1900-09-24,alta,34.0,100.0,3.0,1.0,500.0
2023-03-12,5978.0,1900-09-24,alta,21.0,50.0,3.0,1.0,-999.0
2023-05-05,3174.0,2023-04-08,alta,21.0,5000.0,-777.0,1.0,30.0
2023-02-20,9862.0,2023-02-20,alta,36.0,500.0,5.0,1.0,30.0
2023-05-22,3464.0,2023-03-12,alta,31.0,5000.0,5.0,1.0,100.0
2023-05-31,5075.0,1900-09-24,alta,-555.0,50.0,3.0,1.0,100.0
2023-02-07,1112.0,2023-02-07,alta,10.0,500.0,4.0,-888.0,200.0
2023-04-09,2796.0,2022-08-03,Transaccion Nula,3.0,200.0,4.0,1.0,30.0
2023-01-03,6416.0,2022-10-26,recarga,15.0,100.0,3.0,-888.0,230.0
2023-04-09,6658.0,2023-02-27,alta,49.0,50.0,2.0,1.0,500.0
2023-03-31,5915.0,2023-01-27,alta,19.0,100.0,4.0,1.0,200.0
2023-03-19,5308.0,2022-09-13,recarga,7.0,500.0,2.0,1.0,500.0
2023-01-19,6596.0,2023-01-19,Transaccion Nula,34.0,50.0,4.0,1.0,500.0
2023-05-20,7190.0,2023-05-17,recarga,29.0,500.0,2.0,1.0,230.0
2023-01-15,1725.0,2022-09-17,recarga,27.0,200.0,1.0,1.0,-999.0
2023-03-31,1035.0,2022-08-06,alta,39.0,100.0,4.0,1.0,-999.0
2023-03-31,3623.0,2023-03-31,recarga,23.0,50.0,-777.0,1.0,500.0
2023-01-14,9246.0,2023-01-14,recarga,50.0,500.0,1.0,1.0,30.0
1900-09-24,-222.0,2022-08-20,recarga,6.0,50.0,4.0,1.0,30.0
2023-03-15,6618.0,2023-03-15,alta,-555.0,200.0,4.0,1.0,200.0
2023-02-07,1094.0,2023-01-18,recarga,23.0,200.0,2.0,1.0,200.0
1900-09-24,3390.0,2023-02-04,recarga,34.0,200.0,3.0,1.0,230.0
1900-09-24,2645.0,2022-10-26,recarga,15.0,50.0,2.0,1.0,500.0
2023-05-28,4379.0,2023-04-20,Transaccion Nula,32.0,500.0,4.0,1.0,-999.0
2023-04-17,-222.0,2022-12-17,Transaccion Nula,25.0,5000.0,1.0,1.0,30.0
2023-01-03,2862.0,2023-01-03,recarga,-555.0,50.0,2.0,1.0,-999.0
2023-04-17,6427.0,2022-11-18,recarga,33.0,50.0,1.0,1.0,30.0
2023-05-21,2308.0,2023-04-28,recarga,39.0,100.0,-777.0,1.0,230.0
2023-01-07,1035.0,2022-08-29,recarga,40.0,50.0,3.0,-888.0,100.0
2023-03-12,5445.0,2023-03-12,recarga,44.0,100.0,2.0,1.0,-999.0
1900-09-24,4015.0,2023-02-19,recarga,15.0,5000.0,4.0,1.0,500.0
